Lslg: 15.3|v0: 0.0|PtbgT: 0.0|Hplg: 0.0|Ltbg: 0.0|PcsgT: 721853.1591796875|gasflow: 0.0|tempo: 0.0|Qlres: 0.0|pp: 0.0|stage: 1.0|PcsgB: 0.0|
Lslg: 15.391762869807465|v0: 17.355892110440642|PtbgT: 719084.99002687|Hplg: 155.240966455567|Ltbg: 1.7339316695654379|PcsgT: 1792595.8924495794|gasflow: 12574.28347793689|tempo: 10.03999999999983|Qlres: 21.097791070363908|pp: 751866.9948398003|stage: 3.0|PcsgB: 1965357.5037175457|
Lslg: 15.391762869807465|v0: 17.361092835481738|PtbgT: 719225.5193521758|Hplg: 155.41460339047228|Ltbg: 1.7351422950709718|PcsgT: 1793303.8641351599|gasflow: 12572.247594032728|tempo: 10.04999999999983|Qlres: 21.094375157773033|pp: 752013.9041750962|stage: 3.0|PcsgB: 1966138.0943397016|
Lslg: 15.391762869807465|v0: 17.361092835481738|PtbgT: 719225.5193521758|Hplg: 155.41460339047228|Ltbg: 1.7351422950709718|PcsgT: 1793303.8641351599|gasflow: 12572.247594032728|tempo: 10.05999999999983|Qlres: 21.094375157773033|pp: 752013.9041750962|stage: 3.0|PcsgB: 1966138.0943397016|
Lslg: 15.391762869807465|v0: 17.433505643467228|PtbgT: 721203.4224746417|Hplg: 157.8509580439831|Ltbg: 1.7520704504682725|PcsgT: 1803204.4295399054|gasflow: 12543.711690206394|tempo: 10.06999999999983|Qlres: 21.04649612450737|pp: 754081.5769519198|stage: 3.0|PcsgB: 1977054.5805470643|
Lslg: 15.391762869807465|v0: 17.433505643467228|PtbgT: 721203.4224746417|Hplg: 157.8509580439831|Ltbg: 1.7520704504682725|PcsgT: 1803204.4295399054|gasflow: 12543.711690206394|tempo: 10.07999999999983|Qlres: 21.04649612450737|pp: 754081.5769519198|stage: 3.0|PcsgB: 1977054.5805470643|
Lslg: 15.391762869807465|v0: 17.433505643467228|PtbgT: 721203.4224746417|Hplg: 157.8509580439831|Ltbg: 1.7520704504682725|PcsgT: 1803204.4295399054|gasflow: 12543.711690206394|tempo: 10.08999999999983|Qlres: 21.04649612450737|pp: 754081.5769519198|stage: 3.0|PcsgB: 1977054.5805470643|
Lslg: 15.391762869807465|v0: 17.433505643467228|PtbgT: 721203.4224746417|Hplg: 157.8509580439831|Ltbg: 1.7520704504682725|PcsgT: 1803204.4295399054|gasflow: 12543.711690206394|tempo: 10.09999999999983|Qlres: 21.04649612450737|pp: 754081.5769519198|stage: 3.0|PcsgB: 1977054.5805470643|
Lslg: 15.391762869807465|v0: 17.438649724886005|PtbgT: 721345.4530241676|Hplg: 158.02537026457435|Ltbg: 1.753278131649574|PcsgT: 1803910.8247655868|gasflow: 12541.671025905054|tempo: 10.109999999999829|Qlres: 21.04307219111586|pp: 754230.0518012034|stage: 3.0|PcsgB: 1977833.4883682204|
Lslg: 15.391762869807465|v0: 17.438649724886005|PtbgT: 721345.4530241676|Hplg: 158.02537026457435|Ltbg: 1.753278131649574|PcsgT: 1803910.8247655868|gasflow: 12541.671025905054|tempo: 10.119999999999829|Qlres: 21.04307219111586|pp: 754230.0518012034|stage: 3.0|PcsgB: 1977833.4883682204|
Lslg: 15.391762869807465|v0: 17.438649724886005|PtbgT: 721345.4530241676|Hplg: 158.02537026457435|Ltbg: 1.753278131649574|PcsgT: 1803910.8247655868|gasflow: 12541.671025905054|tempo: 10.129999999999828|Qlres: 21.04307219111586|pp: 754230.0518012034|stage: 3.0|PcsgB: 1977833.4883682204|
Lslg: 15.391762869807465|v0: 17.438649724886005|PtbgT: 721345.4530241676|Hplg: 158.02537026457435|Ltbg: 1.753278131649574|PcsgT: 1803910.8247655868|gasflow: 12541.671025905054|tempo: 10.139999999999828|Qlres: 21.04307219111586|pp: 754230.0518012034|stage: 3.0|PcsgB: 1977833.4883682204|
Lslg: 15.391762869807465|v0: 17.525527354342227|PtbgT: 723775.4025558587|Hplg: 160.99820935199872|Ltbg: 1.7737786173508394|PcsgT: 1815903.4855621154|gasflow: 12506.931454928243|tempo: 10.149999999999828|Qlres: 20.9847843203494|pp: 756770.213961451|stage: 3.0|PcsgB: 1991057.7780599976|
Lslg: 15.391762869807465|v0: 17.525527354342227|PtbgT: 723775.4025558587|Hplg: 160.99820935199872|Ltbg: 1.7737786173508394|PcsgT: 1815903.4855621154|gasflow: 12506.931454928243|tempo: 10.159999999999828|Qlres: 20.9847843203494|pp: 756770.213961451|stage: 3.0|PcsgB: 1991057.7780599976|
Lslg: 15.391762869807465|v0: 17.525527354342227|PtbgT: 723775.4025558587|Hplg: 160.99820935199872|Ltbg: 1.7737786173508394|PcsgT: 1815903.4855621154|gasflow: 12506.931454928243|tempo: 10.169999999999828|Qlres: 20.9847843203494|pp: 756770.213961451|stage: 3.0|PcsgB: 1991057.7780599976|
Lslg: 15.391762869807465|v0: 17.525527354342227|PtbgT: 723775.4025558587|Hplg: 160.99820935199872|Ltbg: 1.7737786173508394|PcsgT: 1815903.4855621154|gasflow: 12506.931454928243|tempo: 10.179999999999827|Qlres: 20.9847843203494|pp: 756770.213961451|stage: 3.0|PcsgB: 1991057.7780599976|
Lslg: 15.391762869807465|v0: 17.53060433473895|PtbgT: 723919.2517577285|Hplg: 161.17354078319474|Ltbg: 1.7749827562895621|PcsgT: 1816607.992224771|gasflow: 12504.885124290196|tempo: 10.189999999999827|Qlres: 20.98135087968154|pp: 756920.5851620806|stage: 3.0|PcsgB: 1991834.6696298427|
Lslg: 15.391762869807465|v0: 17.53060433473895|PtbgT: 723919.2517577285|Hplg: 161.17354078319474|Ltbg: 1.7749827562895621|PcsgT: 1816607.992224771|gasflow: 12504.885124290196|tempo: 10.199999999999827|Qlres: 20.98135087968154|pp: 756920.5851620806|stage: 3.0|PcsgB: 1991834.6696298427|
Lslg: 15.391762869807465|v0: 17.576130965077454|PtbgT: 725363.3413180971|Hplg: 162.7538013773669|Ltbg: 1.785811134605669|PcsgT: 1823647.2957477914|gasflow: 12486.454111206953|tempo: 10.209999999999827|Qlres: 20.95042636108549|pp: 758430.1334224641|stage: 3.0|PcsgB: 1999597.431898081|
Lslg: 15.391762869807465|v0: 17.576130965077454|PtbgT: 725363.3413180971|Hplg: 162.7538013773669|Ltbg: 1.785811134605669|PcsgT: 1823647.2957477914|gasflow: 12486.454111206953|tempo: 10.219999999999827|Qlres: 20.95042636108549|pp: 758430.1334224641|stage: 3.0|PcsgB: 1999597.431898081|
Lslg: 15.391762869807465|v0: 17.581171064834294|PtbgT: 725363.3413180971|Hplg: 162.92963829146666|Ltbg: 1.7870133014096834|PcsgT: 1823647.2957477914|gasflow: 12484.404665444843|tempo: 10.229999999999826|Qlres: 20.946987693699402|pp: 758430.1334224641|stage: 3.0|PcsgB: 1999597.431898081|
Lslg: 15.391762869807465|v0: 17.581171064834294|PtbgT: 725363.3413180971|Hplg: 162.92963829146666|Ltbg: 1.7870133014096834|PcsgT: 1823647.2957477914|gasflow: 12484.404665444843|tempo: 10.239999999999826|Qlres: 20.946987693699402|pp: 758430.1334224641|stage: 3.0|PcsgB: 1999597.431898081|
Lslg: 15.391762869807465|v0: 17.581171064834294|PtbgT: 725363.3413180971|Hplg: 162.92963829146666|Ltbg: 1.7870133014096834|PcsgT: 1823647.2957477914|gasflow: 12484.404665444843|tempo: 10.249999999999826|Qlres: 20.946987693699402|pp: 758430.1334224641|stage: 3.0|PcsgB: 1999597.431898081|
Lslg: 15.391762869807465|v0: 17.581171064834294|PtbgT: 725363.3413180971|Hplg: 162.92963829146666|Ltbg: 1.7870133014096834|PcsgT: 1823647.2957477914|gasflow: 12484.404665444843|tempo: 10.259999999999826|Qlres: 20.946987693699402|pp: 758430.1334224641|stage: 3.0|PcsgB: 1999597.431898081|
Lslg: 15.391762869807465|v0: 17.621359873597324|PtbgT: 726525.9679687102|Hplg: 164.3381429786905|Ltbg: 1.7966235277240366|PcsgT: 1829271.1991840415|gasflow: 12467.997950698873|tempo: 10.269999999999825|Qlres: 20.91945964882361|pp: 759645.4404029826|stage: 3.0|PcsgB: 2005799.5912538203|
Lslg: 15.391762869807465|v0: 17.631362971677124|PtbgT: 726817.6501820369|Hplg: 164.69077237273686|Ltbg: 1.7978239170520296|PcsgT: 1830676.1286487994|gasflow: 12465.945721264601|tempo: 10.279999999999825|Qlres: 20.916016310846647|pp: 759950.3363509708|stage: 3.0|PcsgB: 2007349.0137009902|
Lslg: 15.391762869807465|v0: 17.74072815351775|PtbgT: 730053.4015007666|Hplg: 168.58275487886613|Ltbg: 1.8241824255212504|PcsgT: 1846102.7596876083|gasflow: 12420.719125668435|tempo: 10.289999999999825|Qlres: 20.84013276118865|pp: 763332.5966733815|stage: 3.0|PcsgB: 2024363.1926439959|
Lslg: 15.391762869807465|v0: 17.74545013313676|PtbgT: 730201.6739368014|Hplg: 168.76028223510986|Ltbg: 1.8265738992159024|PcsgT: 1846802.7693087538|gasflow: 12416.600306815391|tempo: 10.299999999999825|Qlres: 20.83322199130099|pp: 763487.5792386791|stage: 3.0|PcsgB: 2025135.2818435023|
Lslg: 15.391762869807465|v0: 17.779792132928144|PtbgT: 731391.6108102062|Hplg: 170.00401015654185|Ltbg: 1.8349378075503684|PcsgT: 1852399.0912720058|gasflow: 12402.174921098871|tempo: 10.309999999999825|Qlres: 20.809018323991396|pp: 764731.356379678|stage: 3.0|PcsgB: 2031307.9846428346|
Lslg: 15.391762869807465|v0: 17.779792132928144|PtbgT: 731391.6108102062|Hplg: 170.00401015654185|Ltbg: 1.8349378075503684|PcsgT: 1852399.0912720058|gasflow: 12402.174921098871|tempo: 10.319999999999824|Qlres: 20.809018323991396|pp: 764731.356379678|stage: 3.0|PcsgB: 2031307.9846428346|
Lslg: 15.391762869807465|v0: 17.779792132928144|PtbgT: 731391.6108102062|Hplg: 170.00401015654185|Ltbg: 1.8349378075503684|PcsgT: 1852399.0912720058|gasflow: 12402.174921098871|tempo: 10.329999999999824|Qlres: 20.809018323991396|pp: 764731.356379678|stage: 3.0|PcsgB: 2031307.9846428346|
Lslg: 15.391762869807465|v0: 17.784683843660535|PtbgT: 731391.6108102062|Hplg: 170.18188145650697|Ltbg: 1.8361318576111503|PcsgT: 1852399.0912720058|gasflow: 12400.112945910547|tempo: 10.339999999999824|Qlres: 20.8055586340781|pp: 764731.356379678|stage: 3.0|PcsgB: 2031307.9846428346|
Lslg: 15.391762869807465|v0: 17.83825794007309|PtbgT: 733038.7251471385|Hplg: 172.14168293441614|Ltbg: 1.849253295397503|PcsgT: 1860083.1421198307|gasflow: 12377.411418647258|tempo: 10.349999999999824|Qlres: 20.767468823233653|pp: 766452.9647125459|stage: 3.0|PcsgB: 2039783.8165251159|
Lslg: 15.391762869807465|v0: 17.83825794007309|PtbgT: 733038.7251471385|Hplg: 172.14168293441614|Ltbg: 1.849253295397503|PcsgT: 1860083.1421198307|gasflow: 12377.411418647258|tempo: 10.359999999999824|Qlres: 20.767468823233653|pp: 766452.9647125459|stage: 3.0|PcsgB: 2039783.8165251159|
Lslg: 15.391762869807465|v0: 17.83825794007309|PtbgT: 733038.7251471385|Hplg: 172.14168293441614|Ltbg: 1.849253295397503|PcsgT: 1860083.1421198307|gasflow: 12377.411418647258|tempo: 10.369999999999823|Qlres: 20.767468823233653|pp: 766452.9647125459|stage: 3.0|PcsgB: 2039783.8165251159|
Lslg: 15.391762869807465|v0: 17.83825794007309|PtbgT: 733038.7251471385|Hplg: 172.14168293441614|Ltbg: 1.849253295397503|PcsgT: 1860083.1421198307|gasflow: 12377.411418647258|tempo: 10.379999999999823|Qlres: 20.767468823233653|pp: 766452.9647125459|stage: 3.0|PcsgB: 2039783.8165251159|
Lslg: 15.391762869807465|v0: 17.843107038777003|PtbgT: 733189.0941483128|Hplg: 172.32013825327806|Ltbg: 1.850444960548302|PcsgT: 1860781.0672949785|gasflow: 12375.345849350513|tempo: 10.389999999999823|Qlres: 20.764003102937103|pp: 766610.1325963557|stage: 3.0|PcsgB: 2040553.679150053|
Lslg: 15.391762869807465|v0: 17.89621435501706|PtbgT: 734850.1305752012|Hplg: 174.2863359096221|Ltbg: 1.8635401415581736|PcsgT: 1868451.3762650455|gasflow: 12352.604967083551|tempo: 10.399999999999823|Qlres: 20.7258472602073|pp: 768346.2514847732|stage: 3.0|PcsgB: 2049014.830910458|
Lslg: 15.391762869807465|v0: 17.89621435501706|PtbgT: 734850.1305752012|Hplg: 174.2863359096221|Ltbg: 1.8635401415581736|PcsgT: 1868451.3762650455|gasflow: 12352.604967083551|tempo: 10.409999999999823|Qlres: 20.7258472602073|pp: 768346.2514847732|stage: 3.0|PcsgB: 2049014.830910458|
Lslg: 15.391762869807465|v0: 17.89621435501706|PtbgT: 734850.1305752012|Hplg: 174.2863359096221|Ltbg: 1.8635401415581736|PcsgT: 1868451.3762650455|gasflow: 12352.604967083551|tempo: 10.419999999999822|Qlres: 20.7258472602073|pp: 768346.2514847732|stage: 3.0|PcsgB: 2049014.830910458|
Lslg: 15.391762869807465|v0: 17.89621435501706|PtbgT: 734850.1305752012|Hplg: 174.2863359096221|Ltbg: 1.8635401415581736|PcsgT: 1868451.3762650455|gasflow: 12352.604967083551|tempo: 10.429999999999822|Qlres: 20.7258472602073|pp: 768346.2514847732|stage: 3.0|PcsgB: 2049014.830910458|
Lslg: 15.391762869807465|v0: 17.901021194919277|PtbgT: 735001.7698930175|Hplg: 174.4653701587569|Ltbg: 1.8647294176664218|PcsgT: 1869148.0530292895|gasflow: 12350.535836405114|tempo: 10.439999999999822|Qlres: 20.72237556443811|pp: 768504.7433303983|stage: 3.0|PcsgB: 2049783.3598197724|
Lslg: 15.391762869807465|v0: 17.901021194919277|PtbgT: 735001.7698930175|Hplg: 174.4653701587569|Ltbg: 1.8647294176664218|PcsgT: 1869148.0530292895|gasflow: 12350.535836405114|tempo: 10.449999999999822|Qlres: 20.72237556443811|pp: 768504.7433303983|stage: 3.0|PcsgB: 2049783.3598197724|
Lslg: 15.391762869807465|v0: 17.901021194919277|PtbgT: 735001.7698930175|Hplg: 174.4653701587569|Ltbg: 1.8647294176664218|PcsgT: 1869148.0530292895|gasflow: 12350.535836405114|tempo: 10.459999999999821|Qlres: 20.72237556443811|pp: 768504.7433303983|stage: 3.0|PcsgB: 2049783.3598197724|
Lslg: 15.391762869807465|v0: 17.939349900603247|PtbgT: 736218.7162392979|Hplg: 175.8993697820382|Ltbg: 1.8742364503478246|PcsgT: 1874717.7256993402|gasflow: 12333.972178749409|tempo: 10.469999999999821|Qlres: 20.694584192532567|pp: 769776.6714958793|stage: 3.0|PcsgB: 2055927.5936968091|
Lslg: 15.391762869807465|v0: 17.97745543628899|PtbgT: 737442.4987308594|Hplg: 177.33642453542848|Ltbg: 1.883730715103987|PcsgT: 1880280.751272548|gasflow: 12317.389736591755|tempo: 10.479999999999821|Qlres: 20.6667613030063|pp: 771055.7238513555|stage: 3.0|PcsgB: 2062064.72540811|
Lslg: 15.391762869807465|v0: 17.97745543628899|PtbgT: 737442.4987308594|Hplg: 177.33642453542848|Ltbg: 1.883730715103987|PcsgT: 1880280.751272548|gasflow: 12317.389736591755|tempo: 10.48999999999982|Qlres: 20.6667613030063|pp: 771055.7238513555|stage: 3.0|PcsgB: 2062064.72540811|
Lslg: 15.391762869807465|v0: 17.97745543628899|PtbgT: 737442.4987308594|Hplg: 177.33642453542848|Ltbg: 1.883730715103987|PcsgT: 1880280.751272548|gasflow: 12317.389736591755|tempo: 10.49999999999982|Qlres: 20.6667613030063|pp: 771055.7238513555|stage: 3.0|PcsgB: 2062064.72540811|
Lslg: 15.391762869807465|v0: 17.982202996059762|PtbgT: 737595.9539100006|Hplg: 177.51627030618124|Ltbg: 1.8849165997345785|PcsgT: 1880975.6624031358|gasflow: 12315.315616267115|tempo: 10.50999999999982|Qlres: 20.663281235347508|pp: 771216.1080704718|stage: 3.0|PcsgB: 2062831.3678062714|
Lslg: 15.391762869807465|v0: 17.982202996059762|PtbgT: 737595.9539100006|Hplg: 177.51627030618124|Ltbg: 1.8849165997345785|PcsgT: 1880975.6624031358|gasflow: 12315.315616267115|tempo: 10.51999999999982|Qlres: 20.663281235347508|pp: 771216.1080704718|stage: 3.0|PcsgB: 2062831.3678062714|
Lslg: 15.391762869807465|v0: 18.043606685423914|PtbgT: 739600.670755159|Hplg: 179.8585682927382|Ltbg: 1.9003149122820628|PcsgT: 1890000.0701083783|gasflow: 12288.325608114526|tempo: 10.52999999999982|Qlres: 20.61799598676934|pp: 773311.3145093553|stage: 3.0|PcsgB: 2072787.6348233616|
Lslg: 15.391762869807465|v0: 18.043606685423914|PtbgT: 739600.670755159|Hplg: 179.8585682927382|Ltbg: 1.9003149122820628|PcsgT: 1890000.0701083783|gasflow: 12288.325608114526|tempo: 10.53999999999982|Qlres: 20.61799598676934|pp: 773311.3145093553|stage: 3.0|PcsgB: 2072787.6348233616|
Lslg: 15.391762869807465|v0: 18.043606685423914|PtbgT: 739600.670755159|Hplg: 179.8585682927382|Ltbg: 1.9003149122820628|PcsgT: 1890000.0701083783|gasflow: 12288.325608114526|tempo: 10.54999999999982|Qlres: 20.61799598676934|pp: 773311.3145093553|stage: 3.0|PcsgB: 2072787.6348233616|
Lslg: 15.391762869807465|v0: 18.048305926310622|PtbgT: 739755.6359288599|Hplg: 180.03907485120448|Ltbg: 1.9014979978355049|PcsgT: 1890693.5298224334|gasflow: 12286.247427305714|tempo: 10.55999999999982|Qlres: 20.614509106217643|pp: 773473.2721941114|stage: 3.0|PcsgB: 2073552.7262379648|
Lslg: 15.391762869807465|v0: 18.048305926310622|PtbgT: 739755.6359288599|Hplg: 180.03907485120448|Ltbg: 1.9014979978355049|PcsgT: 1890693.5298224334|gasflow: 12286.247427305714|tempo: 10.569999999999819|Qlres: 20.614509106217643|pp: 773473.2721941114|stage: 3.0|PcsgB: 2073552.7262379648|
Lslg: 15.391762869807465|v0: 18.048305926310622|PtbgT: 739755.6359288599|Hplg: 180.03907485120448|Ltbg: 1.9014979978355049|PcsgT: 1890693.5298224334|gasflow: 12286.247427305714|tempo: 10.579999999999819|Qlres: 20.614509106217643|pp: 773473.2721941114|stage: 3.0|PcsgB: 2073552.7262379648|
Lslg: 15.391762869807465|v0: 18.048305926310622|PtbgT: 739755.6359288599|Hplg: 180.03907485120448|Ltbg: 1.9014979978355049|PcsgT: 1890693.5298224334|gasflow: 12286.247427305714|tempo: 10.589999999999819|Qlres: 20.614509106217643|pp: 773473.2721941114|stage: 3.0|PcsgB: 2073552.7262379648|
Lslg: 15.391762869807465|v0: 18.099763938656874|PtbgT: 741467.420260768|Hplg: 182.0277394405916|Ltbg: 1.9133178409319567|PcsgT: 1898314.7530818556|gasflow: 12265.449795922188|tempo: 10.599999999999818|Qlres: 20.579613751547296|pp: 775262.2749111224|stage: 3.0|PcsgB: 2081961.428761612|
Lslg: 15.391762869807465|v0: 18.104429560185203|PtbgT: 741623.6903981376|Hplg: 182.2088051451018|Ltbg: 1.914498723389508|PcsgT: 1899006.970646525|gasflow: 12263.368455334434|tempo: 10.609999999999818|Qlres: 20.576121569353077|pp: 775425.5923004457|stage: 3.0|PcsgB: 2082725.1926721146|
Lslg: 15.391762869807465|v0: 18.104429560185203|PtbgT: 741623.6903981376|Hplg: 182.2088051451018|Ltbg: 1.914498723389508|PcsgT: 1899006.970646525|gasflow: 12263.368455334434|tempo: 10.619999999999818|Qlres: 20.576121569353077|pp: 775425.5923004457|stage: 3.0|PcsgB: 2082725.1926721146|
Lslg: 15.391762869807465|v0: 18.104429560185203|PtbgT: 741623.6903981376|Hplg: 182.2088051451018|Ltbg: 1.914498723389508|PcsgT: 1899006.970646525|gasflow: 12263.368455334434|tempo: 10.629999999999818|Qlres: 20.576121569353077|pp: 775425.5923004457|stage: 3.0|PcsgB: 2082725.1926721146|
Lslg: 15.391762869807465|v0: 18.173894380832685|PtbgT: 743980.8853592301|Hplg: 184.9303836316747|Ltbg: 1.9333655632522444|PcsgT: 1909377.82933512|gasflow: 12230.028270456372|tempo: 10.639999999999818|Qlres: 20.52018166183955|pp: 777889.0463875578|stage: 3.0|PcsgB: 2094168.3929270946|
Lslg: 15.391762869807465|v0: 18.173894380832685|PtbgT: 743980.8853592301|Hplg: 184.9303836316747|Ltbg: 1.9333655632522444|PcsgT: 1909377.82933512|gasflow: 12230.028270456372|tempo: 10.649999999999817|Qlres: 20.52018166183955|pp: 777889.0463875578|stage: 3.0|PcsgB: 2094168.3929270946|
Lslg: 15.391762869807465|v0: 18.173894380832685|PtbgT: 743980.8853592301|Hplg: 184.9303836316747|Ltbg: 1.9333655632522444|PcsgT: 1909377.82933512|gasflow: 12230.028270456372|tempo: 10.659999999999817|Qlres: 20.52018166183955|pp: 777889.0463875578|stage: 3.0|PcsgB: 2094168.3929270946|
Lslg: 15.391762869807465|v0: 18.178498280670585|PtbgT: 744138.9110733345|Hplg: 185.11219163698885|Ltbg: 1.9345430343825831|PcsgT: 1910068.393498968|gasflow: 12227.942099166918|tempo: 10.669999999999817|Qlres: 20.516681374441138|pp: 778054.192833532|stage: 3.0|PcsgB: 2094930.389618703|
Lslg: 15.391762869807465|v0: 18.178498280670585|PtbgT: 744138.9110733345|Hplg: 185.11219163698885|Ltbg: 1.9345430343825831|PcsgT: 1910068.393498968|gasflow: 12227.942099166918|tempo: 10.679999999999817|Qlres: 20.516681374441138|pp: 778054.192833532|stage: 3.0|PcsgB: 2094930.389618703|
Lslg: 15.391762869807465|v0: 18.178498280670585|PtbgT: 744138.9110733345|Hplg: 185.11219163698885|Ltbg: 1.9345430343825831|PcsgT: 1910068.393498968|gasflow: 12227.942099166918|tempo: 10.689999999999817|Qlres: 20.516681374441138|pp: 778054.192833532|stage: 3.0|PcsgB: 2094930.389618703|
Lslg: 15.391762869807465|v0: 18.178498280670585|PtbgT: 744138.9110733345|Hplg: 185.11219163698885|Ltbg: 1.9345430343825831|PcsgT: 1910068.393498968|gasflow: 12227.942099166918|tempo: 10.699999999999816|Qlres: 20.516681374441138|pp: 778054.192833532|stage: 3.0|PcsgB: 2094930.389618703|
Lslg: 15.391762869807465|v0: 18.219781795353665|PtbgT: 745566.1156449051|Hplg: 186.75052912148107|Ltbg: 1.9451312302677477|PcsgT: 1916278.827132121|gasflow: 12209.153885742175|tempo: 10.709999999999816|Qlres: 20.485157526413044|pp: 779545.6917728286|stage: 3.0|PcsgB: 2101783.395870757|
Lslg: 15.391762869807465|v0: 18.2562500335835|PtbgT: 746842.2861730014|Hplg: 188.20993650698782|Ltbg: 1.9545292819913378|PcsgT: 1921792.2004268568|gasflow: 12192.434192216962|tempo: 10.719999999999816|Qlres: 20.45710434935732|pp: 780879.3277486906|stage: 3.0|PcsgB: 2107867.4610651373|
Lslg: 15.391762869807465|v0: 18.2562500335835|PtbgT: 746842.2861730014|Hplg: 188.20993650698782|Ltbg: 1.9545292819913378|PcsgT: 1921792.2004268568|gasflow: 12192.434192216962|tempo: 10.729999999999816|Qlres: 20.45710434935732|pp: 780879.3277486906|stage: 3.0|PcsgB: 2107867.4610651373|
Lslg: 15.391762869807465|v0: 18.2562500335835|PtbgT: 746842.2861730014|Hplg: 188.20993650698782|Ltbg: 1.9545292819913378|PcsgT: 1921792.2004268568|gasflow: 12192.434192216962|tempo: 10.739999999999815|Qlres: 20.45710434935732|pp: 780879.3277486906|stage: 3.0|PcsgB: 2107867.4610651373|
Lslg: 15.391762869807465|v0: 18.260793515663273|PtbgT: 747002.3086891941|Hplg: 188.39256716256833|Ltbg: 1.9557031325710785|PcsgT: 1922480.908394799|gasflow: 12190.342975130105|tempo: 10.749999999999815|Qlres: 20.45359559585588|pp: 781046.5543458611|stage: 3.0|PcsgB: 2108627.473506553|
Lslg: 15.391762869807465|v0: 18.260793515663273|PtbgT: 747002.3086891941|Hplg: 188.39256716256833|Ltbg: 1.9557031325710785|PcsgT: 1922480.908394799|gasflow: 12190.342975130105|tempo: 10.759999999999815|Qlres: 20.45359559585588|pp: 781046.5543458611|stage: 3.0|PcsgB: 2108627.473506553|
Lslg: 15.391762869807465|v0: 18.287984396729414|PtbgT: 747964.7903585663|Hplg: 189.48930300979964|Ltbg: 1.962742005768428|PcsgT: 1926610.9936503267|gasflow: 12177.78983691057|tempo: 10.769999999999815|Qlres: 20.432533283406997|pp: 782052.3582738007|stage: 3.0|PcsgB: 2113185.236203951|
Lslg: 15.391762869807465|v0: 18.35543879770489|PtbgT: 750388.6786608625|Hplg: 192.23824360819955|Ltbg: 1.980307430875363|PcsgT: 1936920.0026321153|gasflow: 12146.363473632093|tempo: 10.779999999999815|Qlres: 20.379804485959887|pp: 784585.2881729417|stage: 3.0|PcsgB: 2124562.3183068447|
Lslg: 15.391762869807465|v0: 18.35543879770489|PtbgT: 750388.6786608625|Hplg: 192.23824360819955|Ltbg: 1.980307430875363|PcsgT: 1936920.0026321153|gasflow: 12146.363473632093|tempo: 10.789999999999814|Qlres: 20.379804485959887|pp: 784585.2881729417|stage: 3.0|PcsgB: 2124562.3183068447|
Lslg: 15.391762869807465|v0: 18.35543879770489|PtbgT: 750388.6786608625|Hplg: 192.23824360819955|Ltbg: 1.980307430875363|PcsgT: 1936920.0026321153|gasflow: 12146.363473632093|tempo: 10.799999999999814|Qlres: 20.379804485959887|pp: 784585.2881729417|stage: 3.0|PcsgB: 2124562.3183068447|
Lslg: 15.391762869807465|v0: 18.35543879770489|PtbgT: 750388.6786608625|Hplg: 192.23824360819955|Ltbg: 1.980307430875363|PcsgT: 1936920.0026321153|gasflow: 12146.363473632093|tempo: 10.809999999999814|Qlres: 20.379804485959887|pp: 784585.2881729417|stage: 3.0|PcsgB: 2124562.3183068447|
Lslg: 15.391762869807465|v0: 18.35543879770489|PtbgT: 750388.6786608625|Hplg: 192.23824360819955|Ltbg: 1.980307430875363|PcsgT: 1936920.0026321153|gasflow: 12146.363473632093|tempo: 10.819999999999814|Qlres: 20.379804485959887|pp: 784585.2881729417|stage: 3.0|PcsgB: 2124562.3183068447|
Lslg: 15.391762869807465|v0: 18.35543879770489|PtbgT: 750388.6786608625|Hplg: 192.23824360819955|Ltbg: 1.980307430875363|PcsgT: 1936920.0026321153|gasflow: 12146.363473632093|tempo: 10.829999999999814|Qlres: 20.379804485959887|pp: 784585.2881729417|stage: 3.0|PcsgB: 2124562.3183068447|
Lslg: 15.391762869807465|v0: 18.35543879770489|PtbgT: 750388.6786608625|Hplg: 192.23824360819955|Ltbg: 1.980307430875363|PcsgT: 1936920.0026321153|gasflow: 12146.363473632093|tempo: 10.839999999999813|Qlres: 20.379804485959887|pp: 784585.2881729417|stage: 3.0|PcsgB: 2124562.3183068447|
Lslg: 15.391762869807465|v0: 18.39555504408019|PtbgT: 751855.2180268602|Hplg: 193.8924414932214|Ltbg: 1.990824880497455|PcsgT: 1943094.3107098565|gasflow: 12127.478047760927|tempo: 10.849999999999813|Qlres: 20.348117529800213|pp: 786117.7596533382|stage: 3.0|PcsgB: 2131376.7019464313|
Lslg: 15.391762869807465|v0: 18.39555504408019|PtbgT: 751855.2180268602|Hplg: 193.8924414932214|Ltbg: 1.990824880497455|PcsgT: 1943094.3107098565|gasflow: 12127.478047760927|tempo: 10.859999999999813|Qlres: 20.348117529800213|pp: 786117.7596533382|stage: 3.0|PcsgB: 2131376.7019464313|
Lslg: 15.391762869807465|v0: 18.39555504408019|PtbgT: 751855.2180268602|Hplg: 193.8924414932214|Ltbg: 1.990824880497455|PcsgT: 1943094.3107098565|gasflow: 12127.478047760927|tempo: 10.869999999999813|Qlres: 20.348117529800213|pp: 786117.7596533382|stage: 3.0|PcsgB: 2131376.7019464313|
